method,rate_bpp,seed,image,image_name,requested_bits,embedded_bits,capacity_limited,blind_extractable,extraction_ok,mse,psnr,ssim,correlation,payload_bits,n_changes,change_rate,embedding_efficiency,bits_per_pixel,bits_per_unit_distortion,fused_measure_1,fused_measure_2,ga_evaluations,ga_generations,ga_wall_time_s,ga_converged_at
WOW,0.1,0,894,1802.pgm,26214,26214,False,False,,0.017024993896484375,65.81993395979042,0.9999409214814419,0.9999966316961805,26214,4463,0.017024993896484375,5.873627604750168,0.09999847412109375,1539736.234819628,0.9999375533766167,58.73350436754645,,,,
S-UNIWARD,0.1,0,894,1802.pgm,26214,26214,False,False,,0.013751983642578125,66.74715013764124,0.9999321972477152,0.9999972793137915,26214,3605,0.013751983642578125,7.271567267683772,0.09999847412109375,1906197.7298196948,0.9999294767459767,72.71165402277317,,,,
HILL,0.1,0,894,1802.pgm,26214,26214,False,False,,0.016223907470703125,66.02924900105549,0.9999298864400756,0.9999967902324063,26214,4253,0.016223907470703125,6.1636491888079,0.09999847412109375,1615763.6529508582,0.9999266768975301,61.632912952886464,,,,
MiPOD-lite,0.1,0,894,1802.pgm,26214,26214,False,False,,0.025257110595703125,64.10696694938254,0.9999581757098227,0.9999950029772792,26214,6621,0.025257110595703125,3.9592206615314907,0.09999847412109375,1037885.9410965111,0.9999531788960988,39.59095697455655,,,,
AMDT,0.1,0,895,1803.pgm,26214,26214,False,True,True,0.049243927001953125,61.20727682017354,0.9995339349642935,0.9999859485088066,26214,12909,0.049243927001953125,2.0306762723681153,0.09999847412109375,532329.6007436672,0.9995198900220089,20.297322956846347,1130.0,47.0,4.2676392500288785,22.0
LSB,0.1,0,895,1803.pgm,26214,26214,False,True,,0.050090789794921875,61.13322481486796,0.9994958094214276,0.9999857066441993,26214,13131,0.050090789794921875,1.9963445282156729,0.09999847412109375,523329.74000456935,0.9994815232722022,19.953399165080207,,,,
LSB-M,0.1,0,895,1803.pgm,26214,26214,False,True,,0.050235748291015625,61.12067485152455,0.9995316113439399,0.9999856652125211,26214,13169,0.050235748291015625,1.9905839471486066,0.09999847412109375,521819.63824132434,0.9995172832707128,19.896534186780904,,,,
EA-LSB,0.1,0,895,1803.pgm,26214,26214,False,True,,0.049709320068359375,61.16642538034264,0.9999025895316178,0.9999858155988672,26214,13031,0.049709320068359375,2.011664492364362,0.09999847412109375,527345.7766863633,0.9998884065121942,20.114706963144243,,,,
PVD,0.1,0,895,1803.pgm,26214,26214,False,True,,0.19042587280273438,55.333544060416756,0.9982055979445751,0.9999459529254952,26214,13422,0.05120086669921875,1.9530621367903442,0.09999847412109375,137659.8653017889,0.9981516478522519,5.241680834443413,,,,
GA-FT,0.1,0,895,1803.pgm,26214,26214,False,True,True,0.0496063232421875,61.17543321995483,0.9995051249455712,0.9999858449597293,26214,13004,0.0496063232421875,2.015841279606275,0.09999847412109375,528440.6964011074,0.9994909769102769,20.14845913958533,525.0,32.0,1.7243897079024464,7.0
WOW,0.1,0,895,1803.pgm,26214,26214,False,False,,0.01978302001953125,65.16787770386239,0.9999513711003234,0.9999943549552044,26214,5186,0.01978302001953125,5.0547628229849595,0.09999847412109375,1325075.7454685692,0.9999457263300401,50.545656090062096,,,,
S-UNIWARD,0.1,0,895,1803.pgm,26214,26214,False,False,,0.0141754150390625,66.61544577497968,0.999934482310101,0.9999959550493469,26214,3716,0.0141754150390625,7.054359526372443,0.09999847412109375,1849258.0236813778,0.9999304376244637,70.53976443504504,,,,
HILL,0.1,0,895,1803.pgm,26214,26214,False,False,,0.015537261962890625,66.21705872733574,0.9999328319440851,0.9999955664590223,26214,4073,0.015537261962890625,6.436042229315001,0.09999847412109375,1687169.8541615517,0.9999283987008998,64.35679601007824,,,,
MiPOD-lite,0.1,0,895,1803.pgm,26214,26214,False,False,,0.02434539794921875,64.26663482962081,0.9999690601536959,0.999993053061901,26214,6382,0.02434539794921875,4.107489815104983,0.09999847412109375,1076753.8100908806,0.9999621134305341,41.07396870309212,,,,
AMDT,0.1,0,896,1804.pgm,26214,26214,False,True,True,0.04909515380859375,61.22041735915185,0.9998862892213388,0.9999920719777736,26214,12870,0.04909515380859375,2.036829836829837,0.09999847412109375,533942.7207459208,0.999878362100614,20.366131573776485,2373.0,100.0,9.683688083081506,88.0
LSB,0.1,0,896,1804.pgm,26214,26214,False,True,,0.05017852783203125,61.12562445296334,0.9997557077986812,0.999991897712973,26214,13154,0.05017852783203125,1.992853884749886,0.09999847412109375,522414.6887638741,0.9997476074909797,19.92381304683863,,,,
LSB-M,0.1,0,896,1804.pgm,26214,26214,False,True,,0.049831390380859375,61.15577355970366,0.9998501695103582,0.9999919532762247,26214,13063,0.049831390380859375,2.006736584245579,0.09999847412109375,526053.9551404731,0.9998421239922275,20.064503846881916,,,,
EA-LSB,0.1,0,896,1804.pgm,26214,26214,False,True,,0.0502471923828125,61.11968560779702,0.9999814129842142,0.9999918860378332,26214,13172,0.0502471923828125,1.9901305800182205,0.09999847412109375,521700.7907682964,0.9999732991728617,19.901078085208827,,,,
PVD,0.1,0,896,1804.pgm,26214,26214,False,True,,0.4626655578613281,51.47813190279869,0.9988380296864713,0.9999253352681158,26214,12959,0.049434661865234375,2.0228412686164057,0.09999847412109375,56658.637226367646,0.998763451712789,2.158715803980685,,,,
GA-FT,0.1,0,896,1804.pgm,26214,26214,False,True,True,0.049854278564453125,61.153779248562365,0.9997613403356002,0.999991950294738,26214,13069,0.049854278564453125,2.005815288086311,0.09999847412109375,525812.4428800979,0.999753292551478,20.053510377428623,631.0,40.0,1.9891151670599356,15.0
WOW,0.1,0,896,1804.pgm,26214,26214,False,False,,0.01739501953125,65.72655440155137,0.9999904256701565,0.9999971911005547,26214,4560,0.01739501953125,5.748684210526315,0.09999847412109375,1506983.0736842104,0.9999876167976046,57.487007416182294,,,,
S-UNIWARD,0.1,0,896,1804.pgm,26214,26214,False,False,,0.01549530029296875,66.22880363750784,0.9999895410219231,0.9999974977888644,26214,4062,0.01549530029296875,6.453471196454949,0.09999847412109375,1691738.753323486,0.999987038836958,64.53486024344548,,,,
HILL,0.1,0,896,1804.pgm,26214,26214,False,False,,0.017826080322265625,65.62024501795258,0.9999890483782441,0.9999971215219556,26214,4673,0.017826080322265625,5.6096725872030815,0.09999847412109375,1470542.0106997646,0.9999861699317237,56.096806019812064,,,,
MiPOD-lite,0.1,0,896,1804.pgm,26214,26214,False,False,,0.0191650390625,65.30570652090432,0.9999926054417125,0.999996905275254,26214,5024,0.0191650390625,5.217754777070064,0.09999847412109375,1367803.1082802548,0.9999895107398507,52.177796636820744,,,,
AMDT,0.1,0,897,1805.pgm,26214,26214,False,True,True,0.04901123046875,61.22784754884967,0.9993576656829651,0.9999865997202366,26214,12848,0.04901123046875,2.0403175591531757,0.09999847412109375,534857.0062266501,0.9993442740106613,20.39010782738565,1655.0,69.0,6.911680082906969,44.0
LSB,0.1,0,897,1805.pgm,26214,26214,False,True,,0.05033111572265625,61.11243803075138,0.9994096235477642,0.9999862391320818,26214,13194,0.05033111572265625,1.98681218735789,0.09999847412109375,520830.8940427467,0.9993958708039384,19.85642194603817,,,,
LSB-M,0.1,0,897,1805.pgm,26214,26214,False,True,,0.05023193359375,61.121004649513765,0.9993584522664393,0.9999862661005002,26214,13168,0.05023193359375,1.9907351154313486,0.09999847412109375,521859.26609963545,0.9993447271778916,19.894609975799,,,,
EA-LSB,0.1,0,897,1805.pgm,26214,26214,False,True,,0.050525665283203125,61.095683201863224,0.9997885831665959,0.999986186118583,26214,13245,0.050525665283203125,1.9791619479048697,0.09999847412109375,518825.42967157415,0.999774772205666,19.78746378898317,,,,
PVD,0.1,0,897,1805.pgm,26214,26214,False,True,,0.18452835083007812,55.470172604912015,0.9980139837652582,0.999949644972749,26214,13431,0.051235198974609375,1.9517534062988608,0.09999847412109375,142059.47152337048,0.9979637287439088,5.408186461617912,,,,
GA-FT,0.1,0,897,1805.pgm,26214,26214,False,True,True,0.049900054931640625,61.14979337158442,0.9994167518687065,0.9999863570124888,26214,13081,0.049900054931640625,2.003975231251433,0.09999847412109375,525330.0830211757,0.9994031168384423,20.028096526297425,824.0,51.0,2.6710832909448072,26.0
WOW,0.1,0,897,1805.pgm,26214,26214,False,False,,0.013378143310546875,66.8668451693807,0.9998767255026207,0.9999963422877388,26214,3507,0.013378143310546875,7.474764756201882,0.09999847412109375,1959464.7322497861,0.9998730682412622,74.73930014286782,,,,
S-UNIWARD,0.1,0,897,1805.pgm,26214,26214,False,False,,0.0119781494140625,67.34690634746357,0.9998649056989009,0.9999967250863657,26214,3140,0.0119781494140625,8.348407643312102,0.09999847412109375,2188484.9732484077,0.9998616312276888,83.4737985530418,,,,
HILL,0.1,0,897,1805.pgm,26214,26214,False,False,,0.01214599609375,67.2864722375394,0.9998642583964529,0.9999966791452511,26214,3184,0.01214599609375,8.233040201005025,0.09999847412109375,2158242.0904522613,0.9998609379924822,82.320209085773,,,,
MiPOD-lite,0.1,0,897,1805.pgm,26214,26214,False,False,,0.02713775634765625,63.795064219698105,0.999925345334671,0.9999925801808206,26214,7114,0.02713775634765625,3.684846780995221,0.09999847412109375,965960.4745572112,0.9999179260694158,36.84600573679237,,,,
AMDT,0.1,0,898,1806.pgm,26214,26214,False,True,True,0.04898834228515625,61.229876172390966,0.9994301374220972,0.9999936247957281,26214,12842,0.04898834228515625,2.0412708300887714,0.09999847412109375,535106.9004827909,0.9994237658508156,20.401257099766095,2094.0,88.0,8.109808666049503,63.0
LSB,0.1,0,898,1806.pgm,26214,26214,False,True,,0.050113677978515625,61.13124082907784,0.9994521301990209,0.999993472515524,26214,13137,0.050113677978515625,1.9954327472025577,0.09999847412109375,523090.7220826673,0.9994456062907565,19.943569233118982,,,,
LSB-M,0.1,0,898,1806.pgm,26214,26214,False,True,,0.049877166748046875,61.151785852802604,0.9994545501301331,0.9999935037032224,26214,13075,0.049877166748046875,2.0048948374760993,0.09999847412109375,525571.1522753346,0.9994480573767597,20.038188264089737,,,,
EA-LSB,0.1,0,898,1806.pgm,26214,26214,False,True,,0.050075531005859375,61.134547975764484,0.9998487002842503,0.9999934774894447,26214,13127,0.050075531005859375,1.996952845280719,0.09999847412109375,523489.2066732688,0.999842178760549,19.966681504456872,,,,
PVD,0.1,0,898,1806.pgm,26214,26214,False,True,,0.18500137329101562,55.459054086243746,0.9979811592219733,0.9999760725388948,26214,13236,0.0504913330078125,1.9805077062556664,0.09999847412109375,141696.24545848198,0.9979572800666022,5.394323632921199,,,,
GA-FT,0.1,0,898,1806.pgm,26214,26214,False,True,True,0.05001068115234375,61.140175911294875,0.999455665374474,0.9999934859455951,26214,13110,0.05001068115234375,1.9995423340961098,0.09999847412109375,524168.0256292906,0.9994491548658945,19.984713901843254,427.0,27.0,1.3517938330769539,2.0
WOW,0.1,0,898,1806.pgm,26214,26214,False,False,,0.015499114990234375,66.22773460493161,0.9999108169500718,0.9999979812064668,26214,4063,0.015499114990234375,6.451882845188284,0.09999847412109375,1691322.3765690376,0.9999087983365808,64.51392863183476,,,,
S-UNIWARD,0.1,0,898,1806.pgm,26214,26214,False,False,,0.012783050537109375,67.06445854984301,0.9998963483728248,0.9999983349637048,26214,3351,0.012783050537109375,7.8227394807520145,0.09999847412109375,2050684.218442256,0.9998946835091134,78.2203497206246,,,,
HILL,0.1,0,898,1806.pgm,26214,26214,False,False,,0.013309478759765625,66.8891931337146,0.9998974587598152,0.9999982663887186,26214,3489,0.013309478759765625,7.513327601031814,0.09999847412109375,1969573.7506448838,0.9998957253263004,75.12658785323522,,,,
MiPOD-lite,0.1,0,898,1806.pgm,26214,26214,False,False,,0.02704620361328125,63.80974047636506,0.9999494916533898,0.9999964771198907,26214,7090,0.02704620361328125,3.6973201692524684,0.09999847412109375,969230.2984485191,0.9999459689512153,36.97176813607157,,,,
AMDT,0.1,0,899,1807.pgm,26214,26214,False,True,True,0.048908233642578125,61.236983826332924,0.9995059168605049,0.9999887693024332,26214,12821,0.048908233642578125,2.044614304656423,0.09999847412109375,535983.3722798533,0.9994946917118365,20.43612327151608,1542.0,64.0,5.91318712499924,39.0
LSB,0.1,0,899,1807.pgm,26214,26214,False,True,,0.049755096435546875,61.16242788540455,0.999318423625571,0.9999885746606093,26214,13043,0.049755096435546875,2.0098136931687494,0.09999847412109375,526860.6007820286,0.9993070060734217,20.08451551024389,,,,
LSB-M,0.1,0,899,1807.pgm,26214,26214,False,True,,0.050281524658203125,61.116719227886506,0.9995009402672068,0.9999884536969896,26214,13181,0.050281524658203125,1.9887717168651848,0.09999847412109375,521344.572945907,0.9994893997264913,19.877865806987433,,,,
EA-LSB,0.1,0,899,1807.pgm,26214,26214,False,True,,0.0505523681640625,61.09338855609649,0.9998389334153358,0.9999883912302525,26214,13252,0.0505523681640625,1.9781165107153638,0.09999847412109375,518551.3745849683,0.9998273265153732,19.778051213556143,,,,
PVD,0.1,0,899,1807.pgm,26214,26214,False,True,,0.18837356567382812,55.380604023657305,0.99766268068138,0.9999570014158491,26214,13333,0.050861358642578125,1.966099152478812,0.09999847412109375,139159.65282193557,0.9976197825986505,5.295964850641758,,,,
GA-FT,0.1,0,899,1807.pgm,26214,26214,False,True,True,0.0497589111328125,61.162094926856525,0.9993196891393127,0.9999885734606949,26214,13044,0.0497589111328125,2.0096596136154554,0.09999847412109375,526820.20975161,0.9993082703736064,20.083001167496064,525.0,34.0,1.7791028330102563,9.0
WOW,0.1,0,899,1807.pgm,26214,26214,False,False,,0.0156097412109375,66.19684657779449,0.9999217482383436,0.9999964154419521,26214,4092,0.0156097412109375,6.406158357771261,0.09999847412109375,1679335.9765395895,0.9999181639607936,64.05731846855774,,,,
S-UNIWARD,0.1,0,899,1807.pgm,26214,26214,False,False,,0.012699127197265625,67.09306487662904,0.999918883534541,0.9999970838676828,26214,3329,0.012699127197265625,7.874436767798137,0.09999847412109375,2064236.352057675,0.9999159676387701,78.73895206389238,,,,
HILL,0.1,0,899,1807.pgm,26214,26214,False,False,,0.01418304443359375,66.61310897383692,0.9999107161965873,0.9999967430697201,26214,3718,0.01418304443359375,7.050564819795589,0.09999847412109375,1848263.264120495,0.9999074595570986,70.50019932171492,,,,
MiPOD-lite,0.1,0,899,1807.pgm,26214,26214,False,False,,0.026031494140625,63.97581264660105,0.9999532164446435,0.999994022267053,26214,6824,0.026031494140625,3.8414419695193436,0.09999847412109375,1007010.9636576788,0.9999472389913562,38.412979047208395,,,,
AMDT,0.1,0,900,1808.pgm,26214,26214,False,True,True,0.049297332763671875,61.20256938494442,0.9994240667847016,0.9999923734351989,26214,12923,0.049297332763671875,2.0284763599783333,0.09999847412109375,531752.9069101602,0.9994164446122925,20.273235661722882,2280.0,96.0,7.376844375045039,71.0
LSB,0.1,0,900,1808.pgm,26214,26214,False,True,,0.049678802490234375,61.169092422612096,0.9994209029790873,0.999992317139318,26214,13023,0.049678802490234375,2.0129002533978344,0.09999847412109375,527669.7240267219,0.999413224567527,20.117498298474224,,,,
LSB-M,0.1,0,900,1808.pgm,26214,26214,False,True,,0.0498504638671875,61.154111570161724,0.9993873421162048,0.9999922879818981,26214,13068,0.0498504638671875,2.0059687786960514,0.09999847412109375,525852.6795224977,0.9993796348229316,20.047549356521472,,,,
EA-LSB,0.1,0,900,1808.pgm,26214,26214,False,True,,0.05025482177734375,61.119026237140766,0.9997836741321914,0.999992225291362,26214,13174,0.05025482177734375,1.9898284499772279,0.09999847412109375,521621.5891908304,0.999775901105424,19.89412887652803,,,,
PVD,0.1,0,900,1808.pgm,26214,26214,False,True,,0.182586669921875,55.51611292985582,0.997989240866783,0.9999718233923811,26214,13268,0.0506134033203125,1.975731082303286,0.09999847412109375,143570.17416012034,0.9979611209155352,5.465684440942714,,,,
GA-FT,0.1,0,900,1808.pgm,26214,26214,False,True,True,0.04970550537109375,61.16675867106987,0.9994257676619761,0.999992313860719,26214,13030,0.04970550537109375,2.0118188795088257,0.09999847412109375,527386.2483499616,0.9994180859363248,20.106788543337828,466.0,30.0,1.434583208989352,5.0
WOW,0.1,0,900,1808.pgm,26214,26214,False,False,,0.014263153076171875,66.58864817665352,0.9998801559448436,0.9999977934227666,26214,3739,0.014263153076171875,7.01096549879647,0.09999847412109375,1837882.5397165017,0.9998779496320553,70.1021677529675,,,,
S-UNIWARD,0.1,0,900,1808.pgm,26214,26214,False,False,,0.011871337890625,67.38580694501921,0.9998761396114959,0.9999981634476478,26214,3112,0.011871337890625,8.423521850899743,0.09999847412109375,2208175.712082262,0.9998743032866197,84.22591560435978,,,,
HILL,0.1,0,900,1808.pgm,26214,26214,False,False,,0.0125579833984375,67.14160456279339,0.9998558963511707,0.9999980572076664,26214,3292,0.0125579833984375,7.9629404617253945,0.09999847412109375,2087437.0643985418,0.9998539538388006,79.61898993776383,,,,
MiPOD-lite,0.1,0,900,1808.pgm,26214,26214,False,False,,0.026691436767578125,63.86708408907431,0.9999228662634434,0.9999958707255867,26214,6997,0.026691436767578125,3.746462769758468,0.09999847412109375,982112.7363155638,0.9999187373075364,37.46215484818448,,,,
AMDT,0.1,0,901,1809.pgm,26214,26214,False,True,True,0.048870086669921875,61.240372516282505,0.9994095241150742,0.9999889364534876,26214,12811,0.048870086669921875,2.046210288033721,0.09999847412109375,536401.7497463118,0.9993984671013193,20.450106296136777,1883.0,79.0,7.201844707946293,54.0
LSB,0.1,0,901,1809.pgm,26214,26214,False,True,,0.050312042236328125,61.11408414562498,0.999325559937826,0.9999886099577161,26214,13189,0.050312042236328125,1.987565395405262,0.09999847412109375,521028.343013117,0.9993141775774429,19.862325859948534,,,,
LSB-M,0.1,0,901,1809.pgm,26214,26214,False,True,,0.049785614013671875,61.15976493149631,0.9993870110263232,0.9999887301488807,26214,13051,0.049785614013671875,2.008581717876025,0.09999847412109375,526537.6458508926,0.9993757480834984,20.073584867489128,,,,
EA-LSB,0.1,0,901,1809.pgm,26214,26214,False,True,,0.05078125,61.07376973872923,0.9998131229743062,0.9999885038146433,26214,13312,0.05078125,1.9692007211538463,0.09999847412109375,516214.1538461539,0.9998016289373225,19.688401308304197,,,,
PVD,0.1,0,901,1809.pgm,26214,26214,False,True,,0.1856842041015625,55.44305400387732,0.9976733470490373,0.999958078790209,26214,13326,0.05083465576171875,1.9671319225574067,0.09999847412109375,141175.17495274878,0.9976315233753528,5.372732312920299,,,,
GA-FT,0.1,0,901,1809.pgm,26214,26214,False,True,True,0.04969024658203125,61.16809208981508,0.9993373655590077,0.9999887509265508,26214,13026,0.04969024658203125,2.012436665131276,0.09999847412109375,527548.1971441732,0.999326123939582,20.11111219361414,465.0,27.0,1.3718527080491185,2.0
WOW,0.1,0,901,1809.pgm,26214,26214,False,False,,0.014728546142578125,66.44920481195523,0.9998955488643579,0.9999966656227488,26214,3861,0.014728546142578125,6.789432789432789,0.09999847412109375,1779809.069153069,0.9998922148353863,67.88804578238992,,,,
S-UNIWARD,0.1,0,901,1809.pgm,26214,26214,False,False,,0.011623382568359375,67.47747828596899,0.999886996806415,0.9999973686337207,26214,3047,0.011623382568359375,8.603216278306531,0.09999847412109375,2255281.5280603874,0.9998843657374885,86.02352713222454,,,,
HILL,0.1,0,901,1809.pgm,26214,26214,False,False,,0.01239776611328125,67.19736921840698,0.9998809022504369,0.9999971932843263,26214,3250,0.01239776611328125,8.065846153846154,0.09999847412109375,2114413.174153846,0.9998780958690368,80.64985955799777,,,,
MiPOD-lite,0.1,0,901,1809.pgm,26214,26214,False,False,,0.027057647705078125,63.80790322971041,0.999938760498944,0.9999938746060435,26214,7093,0.027057647705078125,3.6957563795291133,0.09999847412109375,968820.3603552799,0.9999326354801036,36.95563806503542,,,,
AMDT,0.1,0,902,181.pgm,26214,26214,False,True,True,0.049228668212890625,61.208622739396844,0.9996281735125779,0.999994345819316,26214,12905,0.049228668212890625,2.031305695466873,0.09999847412109375,532494.600232468,0.9996225214342681,20.305699051442446,2197.0,92.0,7.495886749937199,67.0
LSB,0.1,0,902,181.pgm,26214,26214,False,True,,0.0499114990234375,61.14879747366628,0.9994992959586178,0.9999942671945178,26214,13084,0.0499114990234375,2.0035157444206666,0.09999847412109375,525209.6313054112,0.9994935660235744,20.0253165218346,,,,
LSB-M,0.1,0,902,181.pgm,26214,26214,False,True,,0.050243377685546875,61.12001533066997,0.9995911716133643,0.9999942290810564,26214,13171,0.050243377685546875,1.9902816794472704,0.09999847412109375,521740.40057702526,0.9995854030537362,19.89486871901288,,,,
EA-LSB,0.1,0,902,181.pgm,26214,26214,False,True,,0.049564361572265625,61.17910844370067,0.9999413042143855,0.9999943071077567,26214,12993,0.049564361572265625,2.0175479104132994,0.09999847412109375,528888.079427384,0.9999356116562911,20.1744878767049,,,,
PVD,0.1,0,902,181.pgm,26214,26214,False,True,,0.2015533447265625,55.08690351312421,0.9981393975483414,0.9999768875851462,26214,13209,0.050388336181640625,1.9845559845559846,0.09999847412109375,130059.861003861,0.9981163281365033,4.952119894068732,,,,
GA-FT,0.1,0,902,181.pgm,26214,26214,False,True,True,0.04998016357421875,61.14282687723651,0.9995019643939851,0.9999942592998199,26214,13102,0.04998016357421875,2.000763242253091,0.09999847412109375,524488.0793771943,0.9994962265528781,19.997858251677428,611.0,39.0,1.8839500000467524,14.0
WOW,0.1,0,902,181.pgm,26214,26214,False,False,,0.02874755859375,63.54479393034751,0.9999640916854423,0.9999966981855785,26214,7536,0.02874755859375,3.4785031847133756,0.09999847412109375,911868.7388535031,0.9999607899895834,34.78419869042322,,,,
S-UNIWARD,0.1,0,902,181.pgm,26214,26214,False,False,,0.01729583740234375,65.75138767029073,0.9999588928965263,0.999998013443855,26214,4534,0.01729583740234375,5.781649757388619,0.09999847412109375,1515624.7940008822,0.9999569064220428,57.8148882393251,,,,
HILL,0.1,0,902,181.pgm,26214,26214,False,False,,0.023487091064453125,64.4225112922809,0.9999646838126466,0.9999973022789661,26214,6157,0.023487091064453125,4.257592983595907,0.09999847412109375,1116102.4550917654,0.9999619861868859,42.57496100486845,,,,
MiPOD-lite,0.1,0,902,181.pgm,26214,26214,False,False,,0.023357391357421875,64.4465602338384,0.9999797787748296,0.9999973172743293,26214,6123,0.023357391357421875,4.281234688878001,0.09999847412109375,1122299.9862812348,0.9999770961034069,42.81201957879006,,,,
AMDT,0.1,0,903,1810.pgm,26214,26214,False,True,True,0.049076080322265625,61.22210492273206,0.9995265866135618,0.9999968754485077,26214,12865,0.049076080322265625,2.0376214535561603,0.09999847412109375,534150.2383210261,0.999523463541274,20.36681529938311,2235.0,94.0,7.774824000080116,69.0
LSB,0.1,0,903,1810.pgm,26214,26214,False,True,,0.0494384765625,61.19015281284997,0.9993711547962341,0.999996852692473,26214,12960,0.0494384765625,2.022685185185185,0.09999847412109375,530234.7851851851,0.9993680094678763,20.214377119903315,,,,
LSB-M,0.1,0,903,1810.pgm,26214,26214,False,True,,0.050048828125,61.1368644777993,0.9995265941704736,0.999996813498732,26214,13120,0.050048828125,1.9980182926829269,0.09999847412109375,523768.5073170732,0.999523409177714,19.970965287765445,,,,
EA-LSB,0.1,0,903,1810.pgm,26214,26214,False,True,,0.050083160400390625,61.13388634492544,0.999953044761317,0.9999968113749761,26214,13129,0.050083160400390625,1.99664864041435,0.09999847412109375,523409.46119277936,0.9999498562860157,19.96578986413598,,,,
PVD,0.1,0,903,1810.pgm,26214,26214,False,True,,0.242889404296875,54.27671791125636,0.9970736184419388,0.9999845678160477,26214,13648,0.05206298828125,1.9207209847596718,0.09999847412109375,107925.66302299284,0.997058231418445,4.10498858237462,,,,
GA-FT,0.1,0,903,1810.pgm,26214,26214,False,True,True,0.04962921142578125,61.17342986257985,0.9993724813023133,0.999996840283029,26214,13010,0.04962921142578125,2.0149116064565717,0.09999847412109375,528196.9881629515,0.9993693235681238,20.136715753838757,443.0,28.0,1.3293985419441015,3.0
WOW,0.1,0,903,1810.pgm,26214,26214,False,False,,0.018280029296875,65.51103473438317,0.9999758061051098,0.9999988361576024,26214,4792,0.018280029296875,5.470367278797997,0.09999847412109375,1434023.959933222,0.9999746422908702,54.703120331531274,,,,
S-UNIWARD,0.1,0,903,1810.pgm,26214,26214,False,False,,0.015689849853515625,66.17461573310396,0.9999733426169205,0.9999990010684345,26214,4113,0.015689849853515625,6.37345003646973,0.09999847412109375,1670761.686360321,0.999972343711984,63.73371020423883,,,,
HILL,0.1,0,903,1810.pgm,26214,26214,False,False,,0.019176483154296875,65.30311397591497,0.9999645951969476,0.999998779076288,26214,5027,0.019176483154296875,5.214640938929779,0.09999847412109375,1366986.834294808,0.9999633743164621,52.14529516546939,,,,
MiPOD-lite,0.1,0,903,1810.pgm,26214,26214,False,False,,0.021884918212890625,64.72935432937132,0.9999812962705283,0.9999986066482874,26214,5737,0.021884918212890625,4.569287083841729,0.09999847412109375,1197811.1933066063,0.9999799029448766,45.69264976077771,,,,
AMDT,0.1,0,904,1811.pgm,26214,26214,False,True,True,0.049137115478515625,61.21670702588983,0.9995516724422995,0.9999903159909065,26214,12881,0.049137115478515625,2.0350904432885644,0.09999847412109375,533486.7491654374,0.9995419927748141,20.34189396428545,2366.0,100.0,8.338321916060522,82.0
LSB,0.1,0,904,1811.pgm,26214,26214,False,True,,0.05052947998046875,61.09535532108702,0.9995184991350221,0.9999900416537619,26214,13246,0.05052947998046875,1.9790125320851577,0.09999847412109375,518786.2612109316,0.9995085455837364,19.780701205911445,,,,
LSB-M,0.1,0,904,1811.pgm,26214,26214,False,True,,0.05011749267578125,61.13091025287832,0.9995166397401596,0.9999901226153687,26214,13138,0.05011749267578125,1.995280864667377,0.09999847412109375,523050.90698736487,0.9995067671298634,19.943271575771877,,,,
EA-LSB,0.1,0,904,1811.pgm,26214,26214,False,True,,0.05002593994140625,61.138851034890756,0.9998833949708895,0.9999901407693715,26214,13114,0.05002593994140625,1.9989324386152203,0.09999847412109375,524008.1451883483,0.9998735368898969,19.98710145298651,,,,
PVD,0.1,0,904,1811.pgm,26214,26214,False,True,,0.17200851440429688,55.77530415894769,0.9984076312958319,0.9999661535016194,26214,13381,0.051044464111328125,1.9590464090875122,0.09999847412109375,152399.43261404714,0.9983738386935561,5.804211740047539,,,,
GA-FT,0.1,0,904,1811.pgm,26214,26214,False,True,True,0.04988861083984375,61.15078949792826,0.9995294857083803,0.9999901680886611,26214,13078,0.04988861083984375,2.0044349288882093,0.09999847412109375,525450.5899984707,0.9995196584230962,20.03502686478545,516.0,34.0,1.6433758330531418,9.0
WOW,0.1,0,904,1811.pgm,26214,26214,False,False,,0.01898956298828125,65.34565390546997,0.999931247022889,0.9999962575134124,26214,4978,0.01898956298828125,5.265970269184411,0.09999847412109375,1380442.5102450782,0.9999275047936085,52.65668859313293,,,,
S-UNIWARD,0.1,0,904,1811.pgm,26214,26214,False,False,,0.013614654541015625,66.79073734863911,0.9999179938530043,0.9999973167830786,26214,3569,0.013614654541015625,7.3449145418884845,0.09999847412109375,1925425.2776688149,0.9999153108561232,73.44404574084268,,,,
HILL,0.1,0,904,1811.pgm,26214,26214,False,False,,0.013092041015625,66.96073003642904,0.9999043049276511,0.999997419777808,26214,3432,0.013092041015625,7.638111888111888,0.09999847412109375,2002285.2027972029,0.9999017249523737,76.37477790964891,,,,
MiPOD-lite,0.1,0,904,1811.pgm,26214,26214,False,False,,0.028026580810546875,63.65510242975195,0.9999621550334736,0.9999944764024175,26214,7347,0.028026580810546875,3.567986933442221,0.09999847412109375,935326.3666802776,0.9999566316449314,35.6788663734761,,,,
