method,rate_bpp,seed,image,image_name,requested_bits,embedded_bits,capacity_limited,blind_extractable,extraction_ok,mse,psnr,ssim,correlation,payload_bits,n_changes,change_rate,embedding_efficiency,bits_per_pixel,bits_per_unit_distortion,fused_measure_1,fused_measure_2,ga_evaluations,ga_generations,ga_wall_time_s,ga_converged_at
GA-FT,0.1,4,12,im20.jpg,26214,26214,False,True,True,0.049709320068359375,61.16642538034264,0.9993403603411039,0.9999881720558165,26214,13031,0.049709320068359375,2.011664492364362,0.09999847412109375,527345.7766863633,0.9993285401991013,20.1034441594623,413.0,27.0,1.8473229999653995,2.0
WOW,0.1,4,12,im20.jpg,26214,26214,False,False,,0.01494598388671875,66.38555851160854,0.9999080745542603,0.9999964432930615,26214,3918,0.01494598388671875,6.690658499234303,0.09999847412109375,1753915.981623277,0.9999045181742737,66.90121746102011,,,,
S-UNIWARD,0.1,4,12,im20.jpg,26214,26214,False,False,,0.011943817138671875,67.35937215202657,0.9999043200100636,0.9999971576333395,26214,3131,0.011943817138671875,8.372404982433727,0.09999847412109375,2194775.731715107,0.9999014779153607,83.71707857765708,,,,
HILL,0.1,4,12,im20.jpg,26214,26214,False,False,,0.01309967041015625,66.95819991994674,0.9999075092675936,0.9999968825578768,26214,3434,0.01309967041015625,7.633663366336633,0.09999847412109375,2001119.0495049504,0.9999043921138049,76.33049999018091,,,,
MiPOD-lite,0.1,4,12,im20.jpg,26214,26214,False,False,,0.0248260498046875,64.1817273855475,0.99996531558132,0.9999940919814059,26214,6508,0.0248260498046875,4.027965580823602,0.09999847412109375,1055907.0092194222,0.999959407767642,40.27863537028899,,,,
AMDT,0.1,4,13,im21.jpg,26214,26214,False,True,True,0.0492095947265625,61.21030572520323,0.9996195748319308,0.9999942715764395,26214,12900,0.0492095947265625,2.032093023255814,0.09999847412109375,532700.9934883721,0.9996138485876067,20.3133932344302,1507.0,63.0,7.505316999973729,38.0
LSB,0.1,4,13,im21.jpg,26214,26214,False,True,,0.049922943115234375,61.147801804069076,0.9996665785247375,0.9999941885553525,26214,13087,0.049922943115234375,2.003056468250936,0.09999847412109375,525089.2348131734,0.9996607690177505,20.02407523751732,,,,
LSB-M,0.1,4,13,im21.jpg,26214,26214,False,True,,0.050296783447265625,61.115401486901185,0.9996738125577646,0.9999941451761585,26214,13185,0.050296783447265625,1.9881683731513082,0.09999847412109375,521186.41001137655,0.999667959643693,19.875385484477533,,,,
EA-LSB,0.1,4,13,im21.jpg,26214,26214,False,True,,0.04973602294921875,61.164093061154034,0.999973801642212,0.9999942103422897,26214,13038,0.04973602294921875,2.0105844454670962,0.09999847412109375,527062.6488725265,0.9999680121361813,20.105508097363636,,,,
PVD,0.1,4,13,im21.jpg,26214,26214,False,True,,0.4358673095703125,51.737260630950416,0.9986617678700007,0.9999492943255214,26214,12789,0.048786163330078125,2.0497302369223553,0.09999847412109375,60142.15662524068,0.9986111300514848,2.291089760863088,,,,
GA-FT,0.1,4,13,im21.jpg,26214,26214,False,True,True,0.049694061279296875,61.16775869674548,0.9996690510420534,0.9999942151632074,26214,13027,0.049694061279296875,2.012282183158056,0.09999847412109375,527507.7006217855,0.9996632681197465,20.116352787133096,412.0,25.0,1.650741207995452,0.0
WOW,0.1,4,13,im21.jpg,26214,26214,False,False,,0.015727996826171875,66.16406948018214,0.9999815528524767,0.9999981691398528,26214,4123,0.015727996826171875,6.357991753577492,0.09999847412109375,1666709.390249818,0.9999797220261036,63.579598411547636,,,,
S-UNIWARD,0.1,4,13,im21.jpg,26214,26214,False,False,,0.01398468017578125,66.67427822193373,0.9999779217797029,0.9999983720738517,26214,3666,0.01398468017578125,7.150572831423895,0.09999847412109375,1874479.7643207856,0.9999762938894963,71.50512427315006,,,,
HILL,0.1,4,13,im21.jpg,26214,26214,False,False,,0.01616668701171875,66.04459330444796,0.9999820942674198,0.9999981180593869,26214,4238,0.01616668701171875,6.18546484190656,0.09999847412109375,1621482.4955167533,0.9999802123605042,61.854368284339785,,,,
MiPOD-lite,0.1,4,13,im21.jpg,26214,26214,False,False,,0.0197906494140625,65.16620315407529,0.9999878041151894,0.9999976962687642,26214,5188,0.0197906494140625,5.052814186584426,0.09999847412109375,1324564.9221279877,0.9999855004120497,50.52818022745111,,,,
AMDT,0.1,4,14,im22.jpg,26214,26214,False,True,True,0.04912567138671875,61.21771862063467,0.9994857059625041,0.9999855100238887,26214,12878,0.04912567138671875,2.035564528653518,0.09999847412109375,533611.0277993478,0.999471223438501,20.34519214140879,1811.0,76.0,9.623331999988295,51.0
LSB,0.1,4,14,im22.jpg,26214,26214,False,True,,0.050048828125,61.1368644777993,0.9994397445998296,0.9999852374451019,26214,13120,0.050048828125,1.9980182926829269,0.09999847412109375,523768.5073170732,0.9994249903157327,19.96899883089386,,,,
LSB-M,0.1,4,14,im22.jpg,26214,26214,False,True,,0.050342559814453125,61.111450661230464,0.9995614234326881,0.9999851509240234,26214,13197,0.050342559814453125,1.986360536485565,0.09999847412109375,520712.49647647195,0.9995465808691683,19.85490178793417,,,,
EA-LSB,0.1,4,14,im22.jpg,26214,26214,False,True,,0.050174713134765625,61.125954627047896,0.9999710038608957,0.9999851997718717,26214,13153,0.050174713134765625,1.993005398008059,0.09999847412109375,522454.40705542464,0.9999562040619169,19.92948522448165,,,,
PVD,0.1,4,14,im22.jpg,26214,26214,False,True,,0.24014663696289062,54.326038517529575,0.9973542771933872,0.9999292774930703,26214,13554,0.05170440673828125,1.934041611332448,0.09999847412109375,109158.30565660096,0.997283741798607,4.152811608820136,,,,
GA-FT,0.1,4,14,im22.jpg,26214,26214,False,True,True,0.049564361572265625,61.17910844370067,0.9994487690351492,0.9999853805803647,26214,12993,0.049564361572265625,2.0175479104132994,0.09999847412109375,528888.079427384,0.9994341576741907,20.16437064799069,445.0,25.0,1.8681046669371426,0.0
WOW,0.1,4,14,im22.jpg,26214,26214,False,False,,0.0206146240234375,64.98904942469579,0.9999838204569592,0.9999939193474632,26214,5404,0.0206146240234375,4.8508512213175425,0.09999847412109375,1271621.5425610659,0.9999777399028046,48.508172584952035,,,,
S-UNIWARD,0.1,4,14,im22.jpg,26214,26214,False,False,,0.017444610595703125,65.7141908143889,0.999983266872487,0.9999948543685507,26214,4573,0.017444610595703125,5.732342007434944,0.09999847412109375,1502699.063197026,0.9999781213271401,57.323040594179275,,,,
HILL,0.1,4,14,im22.jpg,26214,26214,False,False,,0.022205352783203125,64.66622683534692,0.9999846240367798,0.9999934501626043,26214,5821,0.022205352783203125,4.503349939872874,0.09999847412109375,1180526.1666380346,0.9999780743000942,45.033199159822004,,,,
MiPOD-lite,0.1,4,14,im22.jpg,26214,26214,False,False,,0.022083282470703125,64.6901673325277,0.9999901026132864,0.9999934860584189,26214,5789,0.022083282470703125,4.52824321989981,0.09999847412109375,1187051.7906374158,0.9999835887361762,45.28238001134154,,,,
AMDT,0.1,4,15,im23.jpg,26214,26214,False,True,True,0.049121856689453125,61.21805587125173,0.9996924135105015,0.9999942818763847,26214,12877,0.049121856689453125,2.0357226061970954,0.09999847412109375,533652.4668789314,0.9996866971457038,20.351158618976733,2375.0,100.0,12.643550292006694,83.0
LSB,0.1,4,15,im23.jpg,26214,26214,False,True,,0.050319671630859375,61.113425624802034,0.9996618312445978,0.9999941423356952,26214,13191,0.050319671630859375,1.987264043666136,0.09999847412109375,520949.34546281555,0.999655975561172,19.86610689542172,,,,
LSB-M,0.1,4,15,im23.jpg,26214,26214,False,True,,0.05022430419921875,61.12166432063511,0.9996717016428183,0.9999941535771248,26214,13166,0.05022430419921875,1.9910375208871336,0.09999847412109375,521938.53987543675,0.9996658571393141,19.9040260104761,,,,
EA-LSB,0.1,4,15,im23.jpg,26214,26214,False,True,,0.049530029296875,61.18211776001396,0.9999738225714158,0.9999942343563638,26214,12984,0.049530029296875,2.0189463955637708,0.09999847412109375,529254.6839186691,0.9999680570787093,20.18912710681155,,,,
PVD,0.1,4,15,im23.jpg,26214,26214,False,True,,0.4053764343261719,52.052218625384945,0.9986810454762881,0.9999528430379303,26214,12854,0.04903411865234375,2.03936517815466,0.09999847412109375,64665.82114861622,0.9986339507121068,2.463473123128295,,,,
GA-FT,0.1,4,15,im23.jpg,26214,26214,False,True,True,0.0499267578125,61.147469964923246,0.9996702003823484,0.9999941880982464,26214,13088,0.0499267578125,2.002903422982885,0.09999847412109375,525049.1149144254,0.9996643903973578,20.02261781451138,459.0,28.0,1.9008617909858003,3.0
WOW,0.1,4,15,im23.jpg,26214,26214,False,False,,0.016170501708984375,66.04356866251351,0.9999805858117123,0.99999811764153,26214,4239,0.016170501708984375,6.184005661712668,0.09999847412109375,1621099.9801840056,0.9999787034897868,61.839683238411574,,,,
S-UNIWARD,0.1,4,15,im23.jpg,26214,26214,False,False,,0.014118194580078125,66.6330119772446,0.9999771337543194,0.9999983565415539,26214,3701,0.014118194580078125,7.08295055390435,0.09999847412109375,1856752.990002702,0.999975490333453,70.82885029396722,,,,
HILL,0.1,4,15,im23.jpg,26214,26214,False,False,,0.016376495361328125,65.98859394340133,0.9999815031329333,0.9999980936361638,26214,4293,0.016376495361328125,6.106219426974144,0.09999847412109375,1600708.78546471,0.9999795968043589,61.06188013619423,,,,
MiPOD-lite,0.1,4,15,im23.jpg,26214,26214,False,False,,0.01993560791015625,65.13450877428265,0.9999878361318927,0.999997679413644,26214,5226,0.01993560791015625,5.016073478760046,0.09999847412109375,1314933.5660160736,0.999985515573764,50.16077363080153,,,,
AMDT,0.1,4,16,im24.jpg,26214,26214,False,True,True,0.04909515380859375,61.22041735915185,0.9996405351563808,0.9999914869740145,26214,12870,0.04909515380859375,2.036829836829837,0.09999847412109375,533942.7207459208,0.999632025190529,20.36111403353116,2003.0,84.0,10.35036624991335,59.0
LSB,0.1,4,16,im24.jpg,26214,26214,False,True,,0.04996490478515625,61.14415296726789,0.9996132854680989,0.9999913362219615,26214,13098,0.04996490478515625,2.0013742556115437,0.09999847412109375,524648.2528630325,0.9996046250404692,20.00613489285454,,,,
LSB-M,0.1,4,16,im24.jpg,26214,26214,False,True,,0.050426483154296875,61.104216802348816,0.9995669333452766,0.9999912563347929,26214,13219,0.050426483154296875,1.9830546940010592,0.09999847412109375,519845.88970421365,0.9995581934666593,19.82208813587442,,,,
EA-LSB,0.1,4,16,im24.jpg,26214,26214,False,True,,0.04990386962890625,61.149461380236254,0.9999486292137341,0.9999913471989781,26214,13082,0.04990386962890625,2.003822045558783,0.09999847412109375,525289.9263109616,0.9999399768572134,20.037323443912044,,,,
PVD,0.1,4,16,im24.jpg,26214,26214,False,True,,0.27489471435546875,53.739139715094254,0.9987041067161926,0.9999523788425951,26214,13047,0.049770355224609375,2.009197516670499,0.09999847412109375,95360.14565235491,0.9986565472707257,3.632869222721228,,,,
GA-FT,0.1,4,16,im24.jpg,26214,26214,False,True,True,0.04981231689453125,61.15743618551128,0.9996200732431406,0.999991362828976,26214,13058,0.04981231689453125,2.0075049777913923,0.09999847412109375,526255.3848981467,0.9996114393536091,20.067555610193942,706.0,44.0,3.041927583049983,19.0
WOW,0.1,4,16,im24.jpg,26214,26214,False,False,,0.0186004638671875,65.43556585873228,0.9999549405810954,0.9999967747419067,26214,4876,0.0186004638671875,5.376127973748974,0.09999847412109375,1409319.691550451,0.9999517154683304,53.759504204210415,,,,
S-UNIWARD,0.1,4,16,im24.jpg,26214,26214,False,False,,0.014011383056640625,66.66599354474278,0.9999480283017462,0.9999975704583164,26214,3673,0.014011383056640625,7.136945276340866,0.09999847412109375,1870907.3825210999,0.9999455988863301,71.36665915449444,,,,
HILL,0.1,4,16,im24.jpg,26214,26214,False,False,,0.0184783935546875,65.46416148348557,0.9999566764236019,0.9999967959503395,26214,4844,0.0184783935546875,5.411643270024773,0.09999847412109375,1418629.813377374,0.9999534725127522,54.1147405240262,,,,
MiPOD-lite,0.1,4,16,im24.jpg,26214,26214,False,False,,0.023029327392578125,64.50799106966099,0.9999776451198557,0.9999960067576745,26214,6037,0.023029327392578125,4.342222958423058,0.09999847412109375,1138287.695212854,0.9999736519667987,43.42174805717815,,,,
AMDT,0.1,4,17,im25.jpg,26214,26214,False,True,True,0.049045562744140625,61.22480638915555,0.9997881663503616,0.9999893606767447,26214,12857,0.049045562744140625,2.0388893209924555,0.09999847412109375,534482.6021622462,0.999777529280873,20.384668323544,1899.0,80.0,9.755744708003476,55.0
LSB,0.1,4,17,im25.jpg,26214,26214,False,True,,0.05057525634765625,61.09142268138061,0.9997987085086122,0.9999890286458077,26214,13258,0.05057525634765625,1.9772213003469603,0.09999847412109375,518316.70055815356,0.9997877393628601,19.76831778153097,,,,
LSB-M,0.1,4,17,im25.jpg,26214,26214,False,True,,0.0501708984375,61.126284826235974,0.9997831991064715,0.9999891165095175,26214,13152,0.0501708984375,1.9931569343065694,0.09999847412109375,522494.1313868613,0.9997723179755394,19.92733535001367,,,,
EA-LSB,0.1,4,17,im25.jpg,26214,26214,False,True,,0.050121307373046875,61.13057970183969,0.9999550143355869,0.9999891270826694,26214,13139,0.050121307373046875,1.9951290052515411,0.09999847412109375,523011.09795266,0.9999441419073817,19.950480031674303,,,,
PVD,0.1,4,17,im25.jpg,26214,26214,False,True,,0.29000091552734375,53.50680991907417,0.9991429173734127,0.9999371551452936,26214,13010,0.04962921142578125,2.0149116064565717,0.09999847412109375,90392.81807897714,0.9990801263819393,3.445093007948582,,,,
GA-FT,0.1,4,17,im25.jpg,26214,26214,False,True,True,0.050022125244140625,61.13918221610257,0.9998016548366124,0.9999891488905054,26214,13113,0.050022125244140625,1.9990848776023793,0.09999847412109375,524048.1061541981,0.9997908058793828,19.986971784980167,456.0,27.0,1.7857350000413135,2.0
WOW,0.1,4,17,im25.jpg,26214,26214,False,False,,0.01618194580078125,66.04049618639029,0.9999746223283023,0.9999964896064795,26214,4242,0.01618194580078125,6.179632248939179,0.09999847412109375,1619953.5162659122,0.9999711120238673,61.79548024290068,,,,
S-UNIWARD,0.1,4,17,im25.jpg,26214,26214,False,False,,0.013660430908203125,66.77615961807669,0.999972333544752,0.999997036634091,26214,3581,0.013660430908203125,7.320301591734152,0.09999847412109375,1918973.1404635576,0.9999693702608289,73.2018907002666,,,,
HILL,0.1,4,17,im25.jpg,26214,26214,False,False,,0.016422271728515625,65.97647127029899,0.999973772021604,0.999996437561776,26214,4305,0.016422271728515625,6.089198606271777,0.09999847412109375,1596246.8794425088,0.9999702096768156,60.89110119524254,,,,
MiPOD-lite,0.1,4,17,im25.jpg,26214,26214,False,False,,0.02118682861328125,64.87014407405333,0.9999828893637065,0.9999954039057112,26214,5554,0.02118682861328125,4.719841555635578,0.09999847412109375,1237278.144760533,0.9999782933480598,47.19811122280046,,,,
AMDT,0.1,4,18,im26.jpg,26214,26214,False,True,True,0.049152374267578125,61.215358599326485,0.999855938638531,0.9999833310881383,26214,12885,0.049152374267578125,2.0344586728754366,0.09999847412109375,533321.1343422584,0.9998392721280154,20.3416271752213,1739.0,73.0,8.040464708930813,48.0
LSB,0.1,4,18,im26.jpg,26214,26214,False,True,,0.0498809814453125,61.1514537091124,0.9998261005101778,0.9999830839207433,26214,13076,0.0498809814453125,2.004741511165494,0.09999847412109375,525530.9587029673,0.9998091873726187,20.04389565728111,,,,
LSB-M,0.1,4,18,im26.jpg,26214,26214,False,True,,0.0499114990234375,61.14879747366628,0.9998553997041285,0.9999830735712716,26214,13084,0.0499114990234375,2.0035157444206666,0.09999847412109375,525209.6313054112,0.9998384757229667,20.032226947410685,,,,
EA-LSB,0.1,4,18,im26.jpg,26214,26214,False,True,,0.049388885498046875,61.19451134817912,0.9999672871406081,0.999983251229374,26214,12947,0.049388885498046875,2.024716150459566,0.09999847412109375,530767.1905460724,0.9999505389178823,20.246468994677482,,,,
PVD,0.1,4,18,im26.jpg,26214,26214,False,True,,0.2846031188964844,53.588407057657776,0.9993128617713181,0.9999036750415669,26214,13014,0.04964447021484375,2.0142923005993545,0.09999847412109375,92107.21267441392,0.9992166030014462,3.510912343040346,,,,
GA-FT,0.1,4,18,im26.jpg,26214,26214,False,True,True,0.049518585205078125,61.183121329011854,0.9998278472245808,0.9999832066591238,26214,12981,0.049518585205078125,2.019412988213543,0.09999847412109375,529376.998382251,0.9998110567747248,20.190622422552458,431.0,26.0,1.6591797500150278,1.0
WOW,0.1,4,18,im26.jpg,26214,26214,False,False,,0.016651153564453125,65.91636034777983,0.9999822621088293,0.9999943529483777,26214,4365,0.016651153564453125,6.005498281786942,0.09999847412109375,1574305.341580756,0.9999766151573738,60.05449480041572,,,,
S-UNIWARD,0.1,4,18,im26.jpg,26214,26214,False,False,,0.014232635498046875,66.59795033778742,0.9999811774691427,0.9999951733950552,26214,3731,0.014232635498046875,7.025998391852051,0.09999847412109375,1841823.322433664,0.9999763509550468,70.25939441028137,,,,
HILL,0.1,4,18,im26.jpg,26214,26214,False,False,,0.01624298095703125,66.02414625717267,0.9999809947490633,0.9999944914710408,26214,4258,0.01624298095703125,6.156411460779709,0.09999847412109375,1613866.325974636,0.999975486324795,61.56354483023182,,,,
MiPOD-lite,0.1,4,18,im26.jpg,26214,26214,False,False,,0.018337249755859375,65.49746160690925,0.9999880491739923,0.9999937813900615,26214,4807,0.018337249755859375,5.453297274807572,0.09999847412109375,1429549.1608071562,0.9999818306383713,54.53281402347935,,,,
AMDT,0.1,4,19,im27.jpg,26214,26214,False,True,True,0.04898834228515625,61.229876172390966,0.9997748370774293,0.9999942688216898,26214,12842,0.04898834228515625,2.0412708300887714,0.09999847412109375,535106.9004827909,0.999769107189568,20.408306559344503,2374.0,100.0,12.27905908296816,92.0
LSB,0.1,4,19,im27.jpg,26214,26214,False,True,,0.049774169921875,61.16076334787352,0.9998296951015408,0.9999941854314216,26214,13048,0.049774169921875,2.0090435315757205,0.09999847412109375,526658.7075413857,0.999823881523212,20.087203525292832,,,,
LSB-M,0.1,4,19,im27.jpg,26214,26214,False,True,,0.049896240234375,61.150125388313235,0.9997620042237105,0.999994161580919,26214,13080,0.049896240234375,2.0041284403669724,0.09999847412109375,525370.2458715596,0.9997561671941486,20.03670341689166,,,,
EA-LSB,0.1,4,19,im27.jpg,26214,26214,False,True,,0.049713134765625,61.16609211519119,0.999981157279589,0.999994182945296,26214,13032,0.049713134765625,2.011510128913444,0.09999847412109375,527305.3112338858,0.9999753403344941,20.114912186667098,,,,
PVD,0.1,4,19,im27.jpg,26214,26214,False,True,,0.499847412109375,51.14242912917227,0.9993327415152067,0.9999416020136498,26214,12928,0.04931640625,2.0276918316831685,0.09999847412109375,52444.004640087915,0.9992743824954083,1.9991588598577166,,,,
GA-FT,0.1,4,19,im27.jpg,26214,26214,False,True,True,0.049579620361328125,61.17777163882085,0.999832192938122,0.9999942082583788,26214,12997,0.049579620361328125,2.0169269831499577,0.09999847412109375,528725.3070708625,0.9998264021683959,20.166076199894743,468.0,29.0,2.0198493329808116,4.0
WOW,0.1,4,19,im27.jpg,26214,26214,False,False,,0.017101287841796875,65.8005154395378,0.9999864398084194,0.9999979989426998,26214,4483,0.017101287841796875,5.847423600267678,0.09999847412109375,1532867.0122685703,0.9999844387782539,58.474218317886816,,,,
S-UNIWARD,0.1,4,19,im27.jpg,26214,26214,False,False,,0.015079498291015625,66.34693468476601,0.9999851569429932,0.9999982355300179,26214,3953,0.015079498291015625,6.631419175309891,0.09999847412109375,1738386.7482924361,0.9999833924992012,66.31410231300546,,,,
HILL,0.1,4,19,im27.jpg,26214,26214,False,False,,0.01943206787109375,65.24561342191976,0.9999831405099755,0.9999977262238298,26214,5094,0.01943206787109375,5.146054181389871,0.09999847412109375,1349007.2273262662,0.9999808667721399,51.4603424301366,,,,
MiPOD-lite,0.1,4,19,im27.jpg,26214,26214,False,False,,0.018733978271484375,65.40450348687968,0.9999914999144425,0.999997807946519,26214,4911,0.018733978271484375,5.337813072693953,0.09999847412109375,1399275.6701282836,0.9999893078795942,53.37837449089561,,,,
AMDT,0.1,4,20,im28.jpg,26214,26214,False,True,True,0.049022674560546875,61.22683359231311,0.9998531565176609,0.9999954720648194,26214,12851,0.049022674560546875,2.0398412574896896,0.09999847412109375,534732.1466033772,0.9998486292473782,20.395636064541648,1745.0,73.0,9.65553212503437,48.0
LSB,0.1,4,20,im28.jpg,26214,26214,False,True,,0.04996490478515625,61.14415296726789,0.9998111948644317,0.9999953815496112,26214,13098,0.04996490478515625,2.0013742556115437,0.09999847412109375,524648.2528630325,0.9998065772860301,20.01017677478005,,,,
LSB-M,0.1,4,20,im28.jpg,26214,26214,False,True,,0.05002593994140625,61.138851034890756,0.9998693021887781,0.9999953803104703,26214,13114,0.05002593994140625,1.9989324386152203,0.09999847412109375,524008.1451883483,0.9998646831030318,19.98692446906826,,,,
EA-LSB,0.1,4,20,im28.jpg,26214,26214,False,True,,0.049663543701171875,61.17042655819405,0.999990879924338,0.9999954093065859,26214,13019,0.049663543701171875,2.0135187034334434,0.09999847412109375,527831.8469928566,0.9999862892727914,20.135218205325035,,,,
PVD,0.1,4,20,im28.jpg,26214,26214,False,True,,0.814361572265625,49.02263088688022,0.9987691530185198,0.9999247325631286,26214,12497,0.047672271728515625,2.0976234296231095,0.09999847412109375,32189.63282743114,0.9986939782243459,1.2263520434122304,,,,
GA-FT,0.1,4,20,im28.jpg,26214,26214,False,True,True,0.04958343505859375,61.177437501885194,0.9998060770003381,0.99999541717221,26214,12998,0.04958343505859375,2.0167718110478536,0.09999847412109375,528684.6296353285,0.9998014950612637,20.164022397394977,436.0,28.0,1.9141149999340996,3.0
WOW,0.1,4,20,im28.jpg,26214,26214,False,False,,0.015399932861328125,66.25561533409257,0.9999952518995823,0.9999985763575937,26214,4037,0.015399932861328125,6.493435719593758,0.09999847412109375,1702215.213277186,0.9999938282639356,64.93494726688658,,,,
S-UNIWARD,0.1,4,20,im28.jpg,26214,26214,False,False,,0.015094757080078125,66.34254232553543,0.9999951258482419,0.9999986045895284,26214,3957,0.015094757080078125,6.624715693707354,0.09999847412109375,1736629.4708112206,0.9999937304445717,66.24775245733177,,,,
HILL,0.1,4,20,im28.jpg,26214,26214,False,False,,0.0171966552734375,65.77636375445503,0.9999943208682931,0.9999984102240541,26214,4508,0.0171966552734375,5.814995563442769,0.09999847412109375,1524366.1969831411,0.9999927311013758,58.15042025329171,,,,
MiPOD-lite,0.1,4,20,im28.jpg,26214,26214,False,False,,0.0172576904296875,65.76097686566155,0.9999958317890174,0.9999984059034406,26214,4524,0.0172576904296875,5.794429708222812,0.09999847412109375,1518974.9814323608,0.9999942376991026,57.944847357956135,,,,
AMDT,0.1,4,21,im29.jpg,26214,26214,False,True,True,0.048915863037109375,61.236306405520594,0.9995711647687723,0.9999709621782122,26214,12823,0.048915863037109375,2.044295406691102,0.09999847412109375,535899.7750916323,0.9995421393994255,20.433905840343368,2384.0,100.0,11.18166741693858,91.0
LSB,0.1,4,21,im29.jpg,26214,26214,False,True,,0.0498504638671875,61.154111570161724,0.9995319664248745,0.9999704070582808,26214,13068,0.0498504638671875,2.0059687786960514,0.09999847412109375,525852.6795224977,0.9995023873336456,20.050011771134926,,,,
LSB-M,0.1,4,21,im29.jpg,26214,26214,False,True,,0.05013275146484375,61.129588199650755,0.999517478037139,0.9999702409315401,26214,13142,0.05013275146484375,1.9946735656673262,0.09999847412109375,522891.70719829557,0.9994877333280832,19.93682182054155,,,,
EA-LSB,0.1,4,21,im29.jpg,26214,26214,False,True,,0.050067901611328125,61.13520970741577,0.9999076317231392,0.9999702796848863,26214,13125,0.050067901611328125,1.9972571428571428,0.09999847412109375,523568.97645714285,0.9998779141532398,19.97043778497424,,,,
PVD,0.1,4,21,im29.jpg,26214,26214,False,True,,0.23412322998046875,54.43635853827366,0.9980012943327472,0.9998613554261733,26214,13387,0.051067352294921875,1.9581683723014864,0.09999847412109375,111966.67670349008,0.9978629268686159,4.262126944651586,,,,
GA-FT,0.1,4,21,im29.jpg,26214,26214,False,True,True,0.0493316650390625,61.19954586880054,0.9995405507815572,0.9999707146779794,26214,12932,0.0493316650390625,2.0270646458397774,0.09999847412109375,531382.8345190226,0.999511278914655,20.261048925131714,448.0,29.0,2.0681528749410063,4.0
WOW,0.1,4,21,im29.jpg,26214,26214,False,False,,0.018768310546875,65.3965518005221,0.9999527172367743,0.9999888584523705,26214,4920,0.018768310546875,5.328048780487805,0.09999847412109375,1396716.0195121951,0.9999415762159479,53.278187917795414,,,,
S-UNIWARD,0.1,4,21,im29.jpg,26214,26214,False,False,,0.014896392822265625,66.39999244606253,0.9999496681587201,0.9999911568487373,26214,3905,0.014896392822265625,6.712932138284251,0.09999847412109375,1759754.8824583867,0.9999408254525495,67.12637330279978,,,,
HILL,0.1,4,21,im29.jpg,26214,26214,False,False,,0.02043914794921875,65.02617573547381,0.9999489017439264,0.9999878664357057,26214,5358,0.02043914794921875,4.892497200447928,0.09999847412109375,1282538.7861142217,0.999936768799636,48.9226249197857,,,,
MiPOD-lite,0.1,4,21,im29.jpg,26214,26214,False,False,,0.02413177490234375,64.30491095239867,0.9999700936204128,0.9999856744511013,26214,6326,0.02413177490234375,4.143850774581094,0.09999847412109375,1086285.6174517863,0.9999557684999394,41.43730714158206,,,,
AMDT,0.1,4,22,im3.jpg,26214,26214,False,True,True,0.049098968505859375,61.22007992511112,0.9995247589405711,0.9999878820416245,26214,12871,0.049098968505859375,2.036671587289255,0.09999847412109375,533901.2365783545,0.999512646741147,20.357100712245455,1490.0,62.0,7.41067183308769,37.0
LSB,0.1,4,22,im3.jpg,26214,26214,False,True,,0.050342559814453125,61.111450661230464,0.9996089027607907,0.9999875830634521,26214,13197,0.050342559814453125,1.986360536485565,0.09999847412109375,520712.49647647195,0.9995964906804725,19.855893191857376,,,,
LSB-M,0.1,4,22,im3.jpg,26214,26214,False,True,,0.050258636474609375,61.11869658934988,0.99951997046418,0.9999875959155566,26214,13175,0.050258636474609375,1.9896774193548388,0.09999847412109375,521581.99741935486,0.9995075723340635,19.88727992728203,,,,
EA-LSB,0.1,4,22,im3.jpg,26214,26214,False,True,,0.050220489501953125,61.12199419377485,0.9999167514606229,0.9999876050298413,26214,13165,0.050220489501953125,1.9911887580706418,0.09999847412109375,521978.1857956703,0.9999043575223273,19.910286965312036,,,,
PVD,0.1,4,22,im3.jpg,26214,26214,False,True,,0.30059814453125,53.35094065330017,0.9984451853026788,0.9999258692235641,26214,13034,0.04972076416015625,2.011201473070431,0.09999847412109375,87206.12710659899,0.9983711697858636,3.3212818773140285,,,,
GA-FT,0.1,4,22,im3.jpg,26214,26214,False,True,True,0.0498046875,61.15810141409786,0.9996050047987656,0.9999877153260806,26214,13056,0.0498046875,2.0078125,0.09999847412109375,526336.0,0.9995927249772334,20.070253928954646,606.0,36.0,2.3744848339119926,11.0
WOW,0.1,4,22,im3.jpg,26214,26214,False,False,,0.016002655029296875,66.08888317654853,0.9999315785795893,0.9999960503775485,26214,4195,0.016002655029296875,6.248867699642432,0.09999847412109375,1638103.1742550656,0.9999276292273765,62.48510808967375,,,,
S-UNIWARD,0.1,4,22,im3.jpg,26214,26214,False,False,,0.01244354248046875,67.18136326115315,0.9999280240067263,0.9999969289140346,26214,3262,0.01244354248046875,8.036174126302882,0.09999847412109375,2106634.8301655427,0.9999249531418054,80.35693651637199,,,,
HILL,0.1,4,22,im3.jpg,26214,26214,False,False,,0.014270782470703125,66.58632574621366,0.9999295741759986,0.9999964778411908,26214,3741,0.014270782470703125,7.007217321571773,0.09999847412109375,1836899.9775461107,0.9999260522652403,70.06806069099683,,,,
MiPOD-lite,0.1,4,22,im3.jpg,26214,26214,False,False,,0.022579193115234375,64.59371942847719,0.9999649922712249,0.999994427731729,26214,5919,0.022579193115234375,4.428788646730867,0.09999847412109375,1160980.3710086164,0.9999594201980263,44.28676503605194,,,,
