variant,seed,image,rate_bpp,extraction_ok,mse,psnr,ssim,correlation,payload_bits,n_changes,change_rate,embedding_efficiency,bits_per_pixel,bits_per_unit_distortion,fused_measure_1,fused_measure_2,chi_square_p,rs_rate,ws_rate,payload_bias,payload_autocorr,payload_entropy
no_T1T2,2,16,0.1,True,0.048999786376953125,61.22886174217207,0.9995937114400947,0.9999915036097862,26214,12845,0.048999786376953125,2.0407940833008955,0.09999847412109375,534981.92417283,0.999585218501867,20.399787272787343,6.416871433893627e-08,0.10301944185718345,0.08633536051305593,,,
no_T3,2,16,0.1,True,0.04878997802734375,61.247497383409176,0.9995872445410816,0.9999915402154342,26214,12790,0.04878997802734375,2.0495699765441753,0.09999847412109375,537282.4719311963,0.9995787882483381,20.487379348441934,2.2542440099256084e-08,0.0973971413257955,0.08723092642670056,,,
no_T4,2,16,0.1,True,0.048686981201171875,61.256675135825915,0.9995619183654582,0.9999915582201104,26214,12763,0.048686981201171875,2.053905821515318,0.09999847412109375,538419.0876753115,0.9995534802837573,20.530200386704166,0.00039454710677750516,0.10382020686981706,0.10048435350837867,,,
no_decomp,2,16,0.1,True,0.04883575439453125,61.243424599598,0.9996208568715068,0.9999915320225821,26214,12802,0.04883575439453125,2.0476488048742385,0.09999847412109375,536778.8483049524,0.9996123921046643,20.468863530376904,1.3432107862749395e-05,0.08929232258620946,0.07925096846323618,,,
fixed_path,2,16,0.1,True,0.04944610595703125,61.18948265702439,0.9996465487770203,0.9999914261200914,26214,12962,0.04944610595703125,2.0223730905724424,0.09999847412109375,530152.9714550223,0.99963797792756,20.216717951384222,4.16906208401677e-11,0.08986734054768285,0.07792071724711094,,,
fixed_plane,2,16,0.1,True,0.048885345458984375,61.239016722993085,0.9996325324194821,0.9999915235508804,26214,12815,0.048885345458984375,2.045571595786188,0.09999847412109375,536234.3204057745,0.9996240590851828,20.44833783416513,1.6953055884062257e-08,0.0862471072087601,0.0714542144144556,,,
single_seg,2,16,0.1,True,0.049297332763671875,61.20256938494442,0.9995527351515144,0.9999914519723372,26214,12923,0.049297332763671875,2.0284763599783333,0.09999847412109375,531752.9069101602,0.9995441909470839,20.275827005465633,4.555047221171043e-08,0.09691463831721148,0.08799633349753148,,,
no_ga,2,16,0.1,True,0.08774566650390625,58.69854683706272,0.9991700602765492,0.9999847858756457,26214,11463,0.043727874755859375,2.2868359068306727,0.09999847412109375,298749.79636553343,0.999154858779001,11.386942496294342,2.4232332048418813e-08,0.08639703916173472,0.06994946941676307,,,
unconstrained,2,16,0.1,True,0.04897308349609375,61.23122911471313,0.9996198285435832,0.999991508190554,26214,12838,0.04897308349609375,2.0419068390715065,0.09999847412109375,535273.626421561,0.9996113399624809,20.41144376874315,3.8881218633436316e-09,0.09429611297141806,0.07834242291473886,,,
full,2,17,0.1,True,0.04912567138671875,61.21771862063467,0.9998421624180408,0.9999893431800765,26214,12878,0.04912567138671875,2.035564528653518,0.09999847412109375,533611.0277993478,0.999831507280164,20.352526063398923,0.19857161338446022,0.07625689965925213,0.06071197664038006,,,
no_T1T2,2,17,0.1,True,0.048854827880859375,61.24172873295962,0.9997325415389531,0.9999894017293166,26214,12807,0.048854827880859375,2.046849379245725,0.09999847412109375,536569.2836729913,0.9997219461028668,20.463114690340433,0.25148240088731155,0.15532959422254808,0.12259616378279647,,,
no_T3,2,17,0.1,True,0.048877716064453125,61.23969456673086,0.999814387485041,0.9999893968690811,26214,12813,0.048877716064453125,2.045890892062749,0.09999847412109375,536318.0220088973,0.9998037863221959,20.45520672454895,0.1997452660547541,0.10844518838716935,0.09721977588192716,,,
no_T4,2,17,0.1,True,0.048961639404296875,61.2322440981211,0.9997713243012931,0.9999893786566559,26214,12835,0.048961639404296875,2.0423841059602648,0.09999847412109375,535398.7390728476,0.9997607053867922,20.419265317718367,0.25122133120044765,0.12196926166165091,0.10203637782723962,,,
no_decomp,2,17,0.1,True,0.049068450927734375,61.22278013181599,0.9997850868095538,0.9999893555634036,26214,12863,0.049068450927734375,2.0379382725647206,0.09999847412109375,534233.2905232061,0.9997744446605873,20.375096946365932,0.10400148049381285,0.14096852610125607,0.08103108792664865,,,
fixed_path,2,17,0.1,True,0.0494232177734375,61.191493434814326,0.9998142624982701,0.9999892787047442,26214,12956,0.0494232177734375,2.0233096634763816,0.09999847412109375,530398.4884223526,0.9998035431943609,20.229430381841816,0.17600422184571843,0.11554288036924378,0.09340107126624159,,,
fixed_plane,2,17,0.1,True,0.049022674560546875,61.22683359231311,0.9998290513659918,0.999989365296362,26214,12851,0.049022674560546875,2.0398412574896896,0.09999847412109375,534732.1466033772,0.9998184184803418,20.395019803448037,0.26453191680218807,0.0666620698861045,0.08040873481517533,,,
single_seg,2,17,0.1,True,0.0493316650390625,61.19954586880054,0.999743955340913,0.9999892982923044,26214,12932,0.0493316650390625,2.0270646458397774,0.09999847412109375,531382.8345190226,0.9997332563733325,20.2655486203782,0.1258862025351947,0.13197862491729187,0.10160040410303398,,,
no_ga,2,17,0.1,True,0.10660171508789062,57.85316168867648,0.9995508393661009,0.9999768753348198,26214,10714,0.04087066650390625,2.4467052454732126,0.09999847412109375,245905.9873322598,0.99952772508761,9.376281838087902,0.1051548902980187,0.044455869384888255,0.04857512321395353,,,
unconstrained,2,17,0.1,True,0.049266815185546875,61.20525872310236,0.9997814734665872,0.999989312384298,26214,12915,0.049266815185546875,2.029732868757259,0.09999847412109375,532082.2931475029,0.9997707881864129,20.292985946445143,0.6204388308063736,0.1452112198476933,0.08904663512201709,,,
full,2,18,0.1,True,0.0491180419921875,61.21839314805996,0.9998499982142379,0.9999833422259516,26214,12876,0.0491180419921875,2.0358807082945014,0.09999847412109375,533693.9123951538,0.9998333429388854,20.35572474769891,0.38128110154742456,0.12439946769130801,0.1036238784574383,,,
no_T1T2,2,18,0.1,True,0.048954010009765625,61.23292088553388,0.999852554917056,0.9999833987804869,26214,12833,0.048954010009765625,2.0427024078547493,0.09999847412109375,535482.1800046754,0.9998359561453112,20.42398479605365,0.32466423819525997,0.11746066227264274,0.1028817908748953,,,
no_T3,2,18,0.1,True,0.04872894287109375,61.25293370997606,0.999858137704437,0.9999834744752143,26214,12774,0.04872894287109375,2.0521371535932365,0.09999847412109375,537955.4419915454,0.9998416145240001,20.518434335194886,0.2814999435930265,0.11235355383873459,0.09037771140049891,,,
no_T4,2,18,0.1,True,0.04898834228515625,61.229876172390966,0.9998533891378575,0.9999833865692118,26214,12842,0.04898834228515625,2.0412708300887714,0.09999847412109375,535106.9004827909,0.9998367781427787,20.409687927850847,0.6157495520137841,0.1380453083604756,0.10936297431705395,,,
no_decomp,2,18,0.1,True,0.048885345458984375,61.239016722993085,0.9998896180467113,0.9999834219271975,26214,12815,0.048885345458984375,2.045571595786188,0.09999847412109375,536234.3204057745,0.9998730418038289,20.453431031652197,0.6006087846645478,0.10611099764259807,0.09931231414038008,,,
fixed_path,2,18,0.1,True,0.049407958984375,61.19283447074254,0.9998683585622286,0.9999832449391277,26214,12952,0.049407958984375,2.0239345274861025,0.09999847412109375,530562.2927733168,0.9998516057070166,20.236650658312243,0.8294207251025821,0.15354336047089173,0.1127760855945143,,,
fixed_plane,2,18,0.1,True,0.048557281494140625,61.26825996333294,0.9998615000192812,0.9999835329705739,26214,12729,0.048557281494140625,2.059391939665331,0.09999847412109375,539857.2406316285,0.9998450352705384,20.591042259875874,0.45748047227427646,0.09701371668835371,0.10006609451734774,,,
single_seg,2,18,0.1,True,0.04937744140625,61.19551778551375,0.9998448425641837,0.9999832545572497,26214,12944,0.04937744140625,2.025185414091471,0.09999847412109375,530890.2051915945,0.9998280997196134,20.2486818118741,0.4825567697018591,0.0950556845022308,0.10892087599065643,,,
no_ga,2,18,0.1,True,0.10527420043945312,57.90758409242025,0.9997003458376456,0.9999643009598077,26214,10696,0.040802001953125,2.450822737471952,0.09999847412109375,249006.87813892815,0.9996646574948193,9.495818095239406,0.4596216589500495,0.08847083557896986,0.0820086774995148,,,
unconstrained,2,18,0.1,True,0.048931121826171875,61.234951880809724,0.9998220891144396,0.9999834065764845,26214,12827,0.048931121826171875,2.0436579090979965,0.09999847412109375,535732.6589225852,0.9998054986430748,20.43291593016997,0.9029148486676847,0.14269683012031792,0.11539686620756298,,,
full,2,19,0.1,True,0.04918670654296875,61.21232616944485,0.9998161234164453,0.9999942446321268,26214,12894,0.04918670654296875,2.03303862261517,0.09999847412109375,532948.8766868311,0.9998103691068495,20.326841119834494,1.139467400023e-311,0.08881125609579894,0.08006587491336901,,,
no_T1T2,2,19,0.1,True,0.049041748046875,61.22514419064284,0.9997247722141426,0.9999942625675312,26214,12856,0.049041748046875,2.039047915370255,0.09999847412109375,534524.1767268202,0.9997190363607746,20.38506122182319,2.697736984413365e-280,0.1266381447749565,0.12707547179009424,,,
no_T3,2,19,0.1,True,0.048839569091796875,61.24308537328898,0.9997863885954409,0.9999942852664679,26214,12803,0.048839569091796875,2.0474888697961413,0.09999847412109375,536736.9222838397,0.9997806750826411,20.4707104029418,4.224236589563398e-291,0.09997463003681908,0.10030173190847988,,,
no_T4,2,19,0.1,True,0.04889678955078125,61.23800015571524,0.9997723376959224,0.9999942787034989,26214,12818,0.04889678955078125,2.0450928381962865,0.09999847412109375,536108.8169761273,0.9997666177019449,20.44646748563416,6.070666054863637e-223,0.09731999496136615,0.1015134886748457,,,
no_decomp,2,19,0.1,True,0.048824310302734375,61.24444243753533,0.9997875612787295,0.9999942871864982,26214,12799,0.048824310302734375,2.0481287600593796,0.09999847412109375,536904.665677006,0.9997818496788504,20.477132057364837,0.0,0.10566167538548073,0.10396016019658509,,,
fixed_path,2,19,0.1,True,0.04925537109375,61.20626765441577,0.9998239911527408,0.999994239527044,26214,12912,0.04925537109375,2.0302044609665426,0.09999847412109375,532205.9182156133,0.999818231693679,20.298664074435237,2.488195030920712e-203,0.10275931713753851,0.10325177269226633,,,
fixed_plane,2,19,0.1,True,0.048686981201171875,61.256675135825915,0.9997798721852615,0.9999943030707347,26214,12763,0.048686981201171875,2.053905821515318,0.09999847412109375,538419.0876753115,0.9997741765100489,20.53473334851134,5.4446276289200055e-295,0.10259715979013392,0.09660720934917166,,,
single_seg,2,19,0.1,True,0.049243927001953125,61.20727682017354,0.999767003022406,0.99999423794297,26214,12909,0.049243927001953125,2.0306762723681153,0.09999847412109375,532329.6007436672,0.9997612423079179,20.30222411523486,0.0,0.09837633007793806,0.10558024347592128,,,
no_ga,2,19,0.1,True,0.0894775390625,58.61366329858538,0.9996406747720181,0.9999895302635229,26214,11555,0.044078826904296875,2.268628299437473,0.09999847412109375,292967.377899045,0.9996302087975815,11.17185630350585,1.562309096914e-311,0.0800602239325677,0.07858960578464247,,,
unconstrained,2,19,0.1,True,0.048549652099609375,61.26894238709597,0.9997583076807787,0.9999943193170144,26214,12727,0.048549652099609375,2.059715565333543,0.09999847412109375,539942.0771587963,0.9997526283707705,20.59237471608606,0.0,0.10791713599442014,0.10678397006491554,,,
full,2,20,0.1,True,0.04868316650390625,61.25701542533199,0.9999034618481034,0.9999955022957981,26214,12762,0.04868316650390625,2.054066760695816,0.09999847412109375,538461.276915844,0.9998989645781016,20.53890567076962,0.0,0.4713004543367347,0.23956881322272972,,,
no_T1T2,2,20,0.1,True,0.0488433837890625,61.24274617347477,0.9997879370203578,0.9999954922475863,26214,12804,0.0488433837890625,2.047328959700094,0.09999847412109375,536695.0028116214,0.9997834302238716,20.46916803597365,0.0,0.48610039451914805,0.24214611015983123,,,
no_T3,2,20,0.1,True,0.049072265625,61.22244251415196,0.9997629093033144,0.9999954683923814,26214,12864,0.049072265625,2.0377798507462686,0.09999847412109375,534191.7611940298,0.9997583787700978,20.373185668867265,0.0,0.519940148790165,0.31206086962010743,,,
no_T4,2,20,0.1,True,0.049083709716796875,61.221429818608364,0.999874242618956,0.9999954647895074,26214,12867,0.049083709716796875,2.0373047330380043,0.09999847412109375,534067.2119375146,0.9998697079787996,20.37070371713643,0.0,0.46796803200244463,0.22937143269853874,,,
no_decomp,2,20,0.1,True,0.048793792724609375,61.247157838839286,0.9998758122792432,0.9999954945835499,26214,12791,0.048793792724609375,2.049409741224298,0.09999847412109375,537240.4672035024,0.9998713074223105,20.49177265365602,0.0,0.488814514327408,0.23632511906196219,,,
fixed_path,2,20,0.1,True,0.049602508544921875,61.175767202714944,0.9997068589154822,0.9999954187162322,26214,13003,0.049602508544921875,2.015996308544182,0.09999847412109375,528481.3363070061,0.9997022789746769,20.15426857029437,0.0,0.5556850865991497,0.36827630593412314,,,
fixed_plane,2,20,0.1,True,0.048732757568359375,61.25259374012821,0.9997676157616464,0.9999954997221324,26214,12775,0.048732757568359375,2.051976516634051,0.09999847412109375,537913.3319765166,0.9997631165295725,20.51521741053059,0.0,0.49561956180087324,0.25851017364253065,,,
single_seg,2,20,0.1,True,0.049343109130859375,61.1985384976701,0.9998281648098264,0.9999954445728096,26214,12935,0.049343109130859375,2.0265945110166217,0.09999847412109375,531259.5914959413,0.9998236101654188,20.262679587414265,0.0,0.4661984861778296,0.2488293942757315,,,
no_ga,2,20,0.1,True,0.10945510864257812,57.73844324488813,0.9993908327163845,0.99998988811347,26214,10677,0.040729522705078125,2.4551840404608036,0.09999847412109375,239495.44543965426,0.9993807269896849,9.130507834523542,0.0,0.481796293151369,0.24795907543920184,,,
unconstrained,2,20,0.1,True,0.0491180419921875,61.21839314805996,0.9998657429766401,0.9999954604290451,26214,12876,0.0491180419921875,2.0358807082945014,0.09999847412109375,533693.9123951538,0.9998612040151544,20.35629197463099,0.0,0.4845886155836272,0.2706409938374546,,,
full,2,21,0.1,True,0.04898834228515625,61.229876172390966,0.9995846678570409,0.9999709198119523,26214,12842,0.04898834228515625,2.0412708300887714,0.09999847412109375,535106.9004827909,0.9995555997469301,20.403948227695004,2.7969779658831318e-28,0.09052062938634924,0.07829296004130289,,,
no_T1T2,2,21,0.1,True,0.0489501953125,61.233259318794836,0.999491070687933,0.9999709414385214,26214,12832,0.0489501953125,2.042861596009975,0.09999847412109375,535523.9102244389,0.999462026915208,20.417937467554573,6.740967645418366e-29,0.11369327486075516,0.10832060130253666,,,
no_T3,2,21,0.1,True,0.048915863037109375,61.236306405520594,0.9995752061924823,0.9999709623151025,26214,12823,0.048915863037109375,2.044295406691102,0.09999847412109375,535899.7750916323,0.9995461808426136,20.433988460641512,9.387095007065038e-28,0.09496986576560298,0.0841440244652285,,,
no_T4,2,21,0.1,True,0.0491485595703125,61.215695666719185,0.9995323120267958,0.9999708235954002,26214,12884,0.0491485595703125,2.0346165787022663,0.09999847412109375,533362.5284073269,0.9995031492676496,20.336367087986552,1.514002255381336e-20,0.11257789809420703,0.09193811618407802,,,
no_decomp,2,21,0.1,True,0.048801422119140625,61.246478829328986,0.9995426897739389,0.9999710292939451,26214,12793,0.048801422119140625,2.049089345735949,0.09999847412109375,537156.4774486047,0.9995137323164841,20.481241917014962,1.8152374983563665e-19,0.10312114260506333,0.09112234469224077,,,
fixed_path,2,21,0.1,True,0.04932403564453125,61.200217579391776,0.9994977172746178,0.9999707192832804,26214,12930,0.04932403564453125,2.0273781902552206,0.09999847412109375,531465.0283062645,0.9994684512650964,20.263314593073275,2.529591915127385e-29,0.11761736365015829,0.10860079796161873,,,
fixed_plane,2,21,0.1,True,0.0489044189453125,61.23732257636774,0.9994880204700904,0.9999709694193857,26214,12820,0.0489044189453125,2.044773790951638,0.09999847412109375,536025.1806552262,0.9994590047525391,20.436987624169237,6.2916390081796515e-34,0.11406995602891977,0.10074884188222799,,,
single_seg,2,21,0.1,True,0.04938507080078125,61.1948468013766,0.9995528605054823,0.9999706829129343,26214,12946,0.04938507080078125,2.0248725475050207,0.09999847412109375,530808.1890931561,0.9995235565272441,20.239386930501922,7.070800712434975e-28,0.09192987578234373,0.08751080168704518,,,
no_ga,2,21,0.1,True,0.08745193481445312,58.71310938477513,0.9992475391825654,0.9999480870216486,26214,11561,0.044101715087890625,2.2674509125508173,0.09999847412109375,299753.23079607415,0.9991956652666961,11.42565533154516,3.332070867587002e-30,0.07656072914988196,0.06328885025386868,,,
unconstrained,2,21,0.1,True,0.049030303955078125,61.22615775278187,0.999574878311797,0.9999708937565551,26214,12853,0.049030303955078125,2.0395238465727847,0.09999847412109375,534648.9392359761,0.9995457844420476,20.386285701141844,2.953520780482413e-34,0.09792794146168274,0.08110953712729285,,,
full,2,22,0.1,True,0.048954010009765625,61.23292088553388,0.9994781446491837,0.9999879322467427,26214,12833,0.048954010009765625,2.0427024078547493,0.09999847412109375,535482.1800046754,0.999466083193548,20.416429277073906,1.6509791550236557e-137,0.1511122487735889,0.12324173384809368,,,
no_T1T2,2,22,0.1,True,0.04907989501953125,61.221767357552224,0.9995521561233398,0.999987886521508,26214,12866,0.04907989501953125,2.0374630809886525,0.09999847412109375,534108.7219026893,0.999540048069795,20.36557021305832,0.0,0.13296492083637695,0.11416930727115414,,,
no_T3,2,22,0.1,True,0.0489654541015625,61.23190574396105,0.9995810677350123,0.9999879153295635,26214,12836,0.0489654541015625,2.042224992209411,0.09999847412109375,535357.0283577439,0.9995689881272343,20.413759179154386,0.0,0.12213573263795847,0.09770757973741422,,,
no_T4,2,22,0.1,True,0.049312591552734375,61.20122534011542,0.9994651109946279,0.9999878292800556,26214,12927,0.049312591552734375,2.0278486887909026,0.09999847412109375,531588.3666744024,0.9994529467846678,20.26770273705577,1.9419452450680772e-294,0.14322248232140605,0.11742811522265784,,,
no_decomp,2,22,0.1,True,0.048740386962890625,61.251913880261604,0.9994983406574264,0.9999879703004446,26214,12777,0.048740386962890625,2.0516553181498005,0.09999847412109375,537829.1317210613,0.9994863169926822,20.506327078479273,0.0,0.13806348848567895,0.11301175609652553,,,
fixed_path,2,22,0.1,True,0.049228668212890625,61.208622739396844,0.999627951228175,0.9999878498091804,26214,12905,0.049228668212890625,2.031305695466873,0.09999847412109375,532494.600232468,0.999615805557819,20.305562629380002,0.0,0.12091152499573835,0.09878814944313183,,,
fixed_plane,2,22,0.1,True,0.0485992431640625,61.26450854820241,0.9994650749317558,0.999988007182313,26214,12740,0.0485992431640625,2.057613814756672,0.09999847412109375,539391.115855573,0.9994530885293276,20.56519862161947,6.158592878748668e-241,0.1482462471940096,0.1263999401294712,,,
single_seg,2,22,0.1,True,0.04944610595703125,61.18948265702439,0.9994723138787228,0.9999877961097169,26214,12962,0.04944610595703125,2.0223730905724424,0.09999847412109375,530152.9714550223,0.9994601164282633,20.213120873396903,0.0,0.142267663387446,0.11711946327611328,,,
no_ga,2,22,0.1,True,0.08796310424804688,58.68779813507847,0.9990566559617429,0.999978293979903,26214,13153,0.050174713134765625,1.993005398008059,0.09999847412109375,298011.31081139686,0.9990349704178906,11.357431947839347,7.322258806352353e-179,0.13345791566279577,0.10763696834476173,,,
unconstrained,2,22,0.1,True,0.049041748046875,61.22514419064284,0.999414372401409,0.9999878970338272,26214,12856,0.049041748046875,2.039047915370255,0.09999847412109375,534524.1767268202,0.9994022765230671,20.378602238399417,0.0,0.1331864198881837,0.1107852181442407,,,
full,2,23,0.1,True,0.048793792724609375,61.247157838839286,0.9996964757856229,0.9999926379341907,26214,12791,0.048793792724609375,2.049409741224298,0.09999847412109375,537240.4672035024,0.9996891159543788,20.488038746989655,7.292493122088595e-16,0.06972894047598163,0.08228101833374746,,,
no_T1T2,2,23,0.1,True,0.049060821533203125,61.22345544589277,0.9997129153702451,0.9999925978540297,26214,12861,0.049060821533203125,2.0382551901096337,0.09999847412109375,534316.3685560998,0.9997055153493172,20.376860478635518,8.694506712571896e-16,0.07660351556153201,0.09662861654052306,,,
no_T3,2,23,0.1,True,0.048969268798828125,61.23156741615976,0.9997181830779797,0.9999926114689422,26214,12837,0.048969268798828125,2.0420659032484227,0.09999847412109375,535315.3241411545,0.999710796629135,20.415064818224504,1.1195285504831e-17,0.10290361445993378,0.08630833536855545,,,
no_T4,2,23,0.1,True,0.048809051513671875,61.245799925963674,0.9997128662569655,0.9999926357979367,26214,12795,0.048809051513671875,2.0487690504103164,0.09999847412109375,537072.513950762,0.9997055041694132,20.481969494723458,6.518647445836422e-12,0.0579475383984915,0.08771657378771404,,,
no_decomp,2,23,0.1,True,0.04885101318359375,61.24206785331423,0.9996813385061367,0.9999926292672212,26214,12806,0.04885101318359375,2.0470092144307355,0.09999847412109375,536611.1835077307,0.9996739701221267,20.46373053441315,3.761149460778712e-17,0.05580127159799776,0.10170526076254642,,,
fixed_path,2,23,0.1,True,0.04943084716796875,61.19082307210264,0.9996869664133622,0.9999925418610791,26214,12958,0.04943084716796875,2.022997376138293,0.09999847412109375,530316.6241703967,0.9996795106090893,20.223798860094853,7.4477100046383965e-16,0.0695705771164903,0.10466192831928797,,,
fixed_plane,2,23,0.1,True,0.04854583740234375,61.26928363919366,0.9996764672853583,0.9999926753806444,26214,12726,0.04854583740234375,2.0598774163130598,0.09999847412109375,539984.5054219707,0.9996691450357567,20.592273169594012,9.776998942048142e-17,0.06057767279941003,0.09361492692052384,,,
single_seg,2,23,0.1,True,0.049236297607421875,61.20794972764607,0.9996686060184076,0.999992571311291,26214,12907,0.049236297607421875,2.0309909351514683,0.09999847412109375,532412.0877043465,0.9996611797915214,20.303337748141985,2.8330196258424487e-14,0.08233501332390718,0.09553323785410987,,,
no_ga,2,23,0.1,True,0.1273040771484375,57.08238047907788,0.9990480517039152,0.9999807926753379,26214,11590,0.04421234130859375,2.261777394305436,0.09999847412109375,205916.42143113987,0.9990288626636331,7.847579473034144,6.8634741871462e-19,0.03871297044999222,0.0653828011189847,,,
unconstrained,2,23,0.1,True,0.049015045166015625,61.2275095370334,0.999640799591005,0.9999926047582433,26214,12849,0.049015045166015625,2.0401587672192387,0.09999847412109375,534815.3798739201,0.9996334070056222,20.394419787227164,2.0474713888605688e-15,0.07704598912256508,0.10797923324438001,,,
full,2,24,0.1,True,0.04898834228515625,61.229876172390966,0.9995134033443785,0.9999887001089786,26214,12842,0.04898834228515625,2.0412708300887714,0.09999847412109375,535106.9004827909,0.9995021089518463,20.40285631903697,1.830887166494666e-39,0.08538418446652797,0.09348217168002593,,,
no_T1T2,2,24,0.1,True,0.0488433837890625,61.24274617347477,0.9994532169101531,0.9999887328849274,26214,12804,0.0488433837890625,2.047328959700094,0.09999847412109375,536695.0028116214,0.9994419559557485,20.46217682771507,1.7620928102419144e-35,0.08856557204885629,0.09730000562023353,,,
no_T3,2,24,0.1,True,0.049037933349609375,61.22548201840693,0.9994005236488743,0.99998868872865,26214,12855,0.049037933349609375,2.0392065344224037,0.09999847412109375,534565.7577596266,0.999389219158364,20.37992123430962,4.5917233718811366e-29,0.09556059620679594,0.11092037547248605,,,
no_T4,2,24,0.1,True,0.048919677734375,61.235967734734835,0.999456185687216,0.9999887154206091,26214,12824,0.048919677734375,2.0441359950093574,0.09999847412109375,535857.986275733,0.9994449072445408,20.430324841290776,3.043403112834801e-39,0.08425042650531006,0.09528008902986798,,,
no_decomp,2,24,0.1,True,0.048892974853515625,61.23833898503619,0.999520101493392,0.9999887219503557,26214,12817,0.048892974853515625,2.045252399157369,0.09999847412109375,536150.6449247093,0.9995088288560668,20.44279023419246,2.4620341647365023e-36,0.08191353566005502,0.08655771934336912,,,
fixed_path,2,24,0.1,True,0.049610137939453125,61.175099262876806,0.9995489105993931,0.999988556980276,26214,13005,0.049610137939453125,2.015686274509804,0.09999847412109375,528400.062745098,0.999537472741494,20.147847078381098,2.1564408206204924e-30,0.08359567537814828,0.09013118437774427,,,
fixed_plane,2,24,0.1,True,0.04872894287109375,61.25293370997606,0.9994922380835118,0.9999887595244615,26214,12774,0.04872894287109375,2.0521371535932365,0.09999847412109375,537955.4419915454,0.9994810033154587,20.511033985684016,1.504994263013168e-28,0.09493742423529965,0.10236595394388935,,,
single_seg,2,24,0.1,True,0.04912567138671875,61.21771862063467,0.999540974983477,0.9999886680493827,26214,12878,0.04912567138671875,2.035564528653518,0.09999847412109375,533611.0277993478,0.9995296482345085,20.346381433979424,3.040145055952208e-45,0.06641064136710452,0.07683800403583192,,,
no_ga,2,24,0.1,True,0.1053466796875,57.90459508784457,0.9988680786544611,0.9999756993205576,26214,12415,0.047359466552734375,2.1114780507450663,0.09999847412109375,248835.5596755504,0.9988438054814766,9.481492994790564,2.7126995452132075e-33,0.05647873151810874,0.06800672057356795,,,
unconstrained,2,24,0.1,True,0.048892974853515625,61.23833898503619,0.9993932322998618,0.9999887231763103,26214,12817,0.048892974853515625,2.045252399157369,0.09999847412109375,536150.6449247093,0.9993819623185844,20.44019545369767,2.4106263625645663e-23,0.0958925159789506,0.1123375867619976,,,
full,2,25,0.1,True,0.049449920654296875,61.189147617886796,0.9996678754358328,0.9999894851931066,26214,12963,0.049449920654296875,2.0222170793797734,0.09999847412109375,530112.0740569313,0.999657364121165,20.21555041735545,4.382247081668394e-34,0.06370476581797363,0.06602097790751543,,,
no_T1T2,2,25,0.1,True,0.0489501953125,61.233259318794836,0.9994815637381124,0.9999895915291658,26214,12832,0.0489501953125,2.042861596009975,0.09999847412109375,535523.9102244389,0.9994711606634069,20.418124060235982,4.979611778460415e-46,0.08791657884711411,0.09941258301442658,,,
no_T3,2,25,0.1,True,0.04888153076171875,61.2393556316373,0.9995655548236854,0.9999896060316941,26214,12814,0.04888153076171875,2.0457312314655844,0.09999847412109375,536276.1679413142,0.9995551653709889,20.448524213439402,9.91471569104259e-41,0.08598044218814072,0.09665697066532623,,,
no_T4,2,25,0.1,True,0.049182891845703125,61.2126630015557,0.9996203229824049,0.9999895419015616,26214,12893,0.049182891845703125,2.0331963080741486,0.09999847412109375,532990.2129837896,0.9996098688546662,20.324341073531187,2.281468741064407e-39,0.061595719401792974,0.06892209831042322,,,
no_decomp,2,25,0.1,True,0.048610687255859375,61.26348599712778,0.9995576651000917,0.9999896641101084,26214,12743,0.048610687255859375,2.0571294043788746,0.09999847412109375,539264.1305814957,0.9995473337821249,20.562295869652463,7.302992885079178e-45,0.08297003004886426,0.08641718440156476,,,
fixed_path,2,25,0.1,True,0.049320220947265625,61.200553473650736,0.999617105259069,0.9999895126768549,26214,12929,0.049320220947265625,2.0275349988398172,0.09999847412109375,531506.134735865,0.9996066219514648,20.267683371091714,6.723577826680289e-42,0.07460297124462234,0.08581568951817393,,,
fixed_plane,2,25,0.1,True,0.048656463623046875,61.259398198737635,0.9994587798422586,0.9999896541739673,26214,12755,0.048656463623046875,2.0551940415523324,0.09999847412109375,538756.7868286946,0.9994484396155956,20.54091820890558,2.666810641829918e-48,0.10195076986002963,0.10810472548494575,,,
single_seg,2,25,0.1,True,0.04918670654296875,61.21232616944485,0.9993310397181,0.9999895416043627,26214,12894,0.04918670654296875,2.03303862261517,0.09999847412109375,532948.8766868311,0.999320588318714,20.316883535304868,3.373473105972752e-48,0.11434363623020813,0.13014789410946415,,,
no_ga,2,25,0.1,True,0.10707855224609375,57.83377870185133,0.9991518831420164,0.9999772317318439,26214,10743,0.040981292724609375,2.440100530578051,0.09999847412109375,244810.93038831494,0.9991291341840124,9.330805406182177,1.9562091874457253e-47,0.04409866465251439,0.04834337444405881,,,
unconstrained,2,25,0.1,True,0.04907989501953125,61.221767357552224,0.9995431987359866,0.9999895638352094,26214,12866,0.04907989501953125,2.0374630809886525,0.09999847412109375,534108.7219026893,0.9995327673384493,20.365421868581567,2.821984134929992e-38,0.08830292357093408,0.10185025369903197,,,
full,2,26,0.1,True,0.04931640625,61.200889393890606,0.99989281609833,0.9999862058571751,26214,12928,0.04931640625,2.0276918316831685,0.09999847412109375,531547.2475247525,0.9998790234340152,20.274774653394687,0.9059075720341747,0.0559381552168992,0.07604776524572969,,,
